generation,fe,point_id,makespan,energy
81,8200,1,71.0,5751.0
81,8200,2,77.0,5679.0
82,8300,1,71.0,5751.0
82,8300,2,77.0,5679.0
83,8400,1,71.0,5751.0
83,8400,2,77.0,5679.0
84,8500,1,71.0,5751.0
84,8500,2,77.0,5679.0
85,8600,1,71.0,5751.0
85,8600,2,77.0,5679.0
86,8700,1,71.0,5751.0
86,8700,2,77.0,5679.0
87,8800,1,71.0,5751.0
87,8800,2,77.0,5679.0
88,8900,1,71.0,5751.0
88,8900,2,77.0,5679.0
89,9000,1,71.0,5751.0
89,9000,2,77.0,5679.0
90,9100,1,71.0,5751.0
90,9100,2,77.0,5679.0
91,9200,1,71.0,5751.0
91,9200,2,77.0,5679.0
92,9300,1,71.0,5751.0
92,9300,2,77.0,5679.0
93,9400,1,71.0,5751.0
93,9400,2,77.0,5679.0
94,9500,1,71.0,5751.0
94,9500,2,77.0,5679.0
95,9600,1,71.0,5751.0
95,9600,2,77.0,5679.0
96,9700,1,71.0,5751.0
96,9700,2,77.0,5679.0
97,9800,1,71.0,5751.0
97,9800,2,77.0,5679.0
98,9900,1,71.0,5751.0
98,9900,2,77.0,5679.0
99,10000,1,71.0,5751.0
99,10000,2,77.0,5679.0
