generation,fe,point_id,makespan,energy
0,100,1,104.0,6114.0
1,200,1,104.0,6114.0
1,200,2,106.0,6062.0
2,300,1,98.0,5886.0
2,300,2,106.0,5875.0
3,400,1,92.0,6116.0
3,400,2,98.0,5886.0
3,400,3,106.0,5875.0
4,500,1,92.0,6116.0
4,500,2,95.0,5817.0
5,600,1,85.0,6147.0
5,600,2,92.0,6116.0
5,600,3,94.0,6089.0
5,600,4,95.0,5817.0
6,700,1,85.0,6147.0
6,700,2,90.0,5926.0
6,700,3,95.0,5817.0
7,800,1,85.0,6147.0
7,800,2,88.0,5961.0
7,800,3,90.0,5926.0
7,800,4,93.0,5811.0
7,800,5,97.0,5801.0
8,900,1,85.0,6147.0
8,900,2,87.0,6072.0
8,900,3,88.0,5936.0
8,900,4,90.0,5926.0
8,900,5,93.0,5811.0
8,900,6,96.0,5753.0
9,1000,1,85.0,6147.0
9,1000,2,87.0,6072.0
9,1000,3,88.0,5727.0
10,1100,1,85.0,6147.0
10,1100,2,87.0,6072.0
10,1100,3,88.0,5727.0
11,1200,1,79.0,5714.0
11,1200,2,81.0,5692.0
12,1300,1,79.0,5714.0
12,1300,2,81.0,5692.0
13,1400,1,78.0,5819.0
13,1400,2,79.0,5714.0
13,1400,3,81.0,5692.0
14,1500,1,78.0,5819.0
14,1500,2,79.0,5714.0
14,1500,3,80.0,5694.0
14,1500,4,81.0,5692.0
15,1600,1,78.0,5819.0
15,1600,2,79.0,5714.0
15,1600,3,80.0,5694.0
15,1600,4,81.0,5692.0
16,1700,1,74.0,5752.0
16,1700,2,77.0,5676.0
17,1800,1,74.0,5752.0
17,1800,2,77.0,5676.0
18,1900,1,74.0,5752.0
18,1900,2,77.0,5674.0
19,2000,1,74.0,5752.0
19,2000,2,77.0,5674.0
20,2100,1,74.0,5752.0
20,2100,2,75.0,5673.0
21,2200,1,74.0,5752.0
21,2200,2,75.0,5673.0
22,2300,1,74.0,5752.0
22,2300,2,75.0,5671.0
23,2400,1,74.0,5667.0
24,2500,1,74.0,5667.0
25,2600,1,74.0,5667.0
26,2700,1,74.0,5667.0
27,2800,1,74.0,5665.0
28,2900,1,74.0,5665.0
29,3000,1,74.0,5665.0
30,3100,1,74.0,5665.0
31,3200,1,74.0,5665.0
32,3300,1,74.0,5665.0
33,3400,1,74.0,5665.0
34,3500,1,74.0,5665.0
35,3600,1,74.0,5665.0
36,3700,1,74.0,5665.0
37,3800,1,74.0,5665.0
38,3900,1,74.0,5665.0
39,4000,1,74.0,5665.0
40,4100,1,74.0,5665.0
41,4200,1,74.0,5665.0
42,4300,1,74.0,5665.0
43,4400,1,74.0,5665.0
44,4500,1,74.0,5665.0
45,4600,1,74.0,5665.0
46,4700,1,74.0,5665.0
47,4800,1,74.0,5665.0
48,4900,1,74.0,5665.0
49,5000,1,74.0,5665.0
50,5100,1,74.0,5665.0
51,5200,1,74.0,5665.0
52,5300,1,74.0,5665.0
53,5400,1,74.0,5665.0
54,5500,1,74.0,5665.0
55,5600,1,74.0,5665.0
56,5700,1,74.0,5665.0
57,5800,1,74.0,5665.0
58,5900,1,74.0,5665.0
59,6000,1,74.0,5665.0
60,6100,1,74.0,5665.0
61,6200,1,74.0,5665.0
62,6300,1,74.0,5665.0
63,6400,1,74.0,5665.0
64,6500,1,74.0,5665.0
65,6600,1,74.0,5665.0
66,6700,1,74.0,5665.0
67,6800,1,74.0,5665.0
68,6900,1,74.0,5665.0
69,7000,1,74.0,5665.0
70,7100,1,74.0,5665.0
71,7200,1,74.0,5665.0
72,7300,1,74.0,5665.0
73,7400,1,74.0,5665.0
74,7500,1,74.0,5665.0
75,7600,1,74.0,5665.0
76,7700,1,74.0,5665.0
77,7800,1,74.0,5665.0
78,7900,1,74.0,5665.0
79,8000,1,74.0,5665.0
80,8100,1,74.0,5665.0
81,8200,1,74.0,5665.0
82,8300,1,74.0,5665.0
83,8400,1,74.0,5665.0
84,8500,1,74.0,5665.0
85,8600,1,74.0,5665.0
86,8700,1,74.0,5665.0
87,8800,1,74.0,5665.0
88,8900,1,74.0,5665.0
89,9000,1,74.0,5665.0
90,9100,1,74.0,5665.0
91,9200,1,74.0,5665.0
92,9300,1,74.0,5665.0
93,9400,1,74.0,5665.0
94,9500,1,74.0,5665.0
95,9600,1,74.0,5665.0
96,9700,1,74.0,5665.0
97,9800,1,74.0,5665.0
98,9900,1,74.0,5665.0
99,10000,1,74.0,5665.0
