generation,fe,point_id,makespan,energy
70,9150,4,172.0,8703.5
70,9150,5,175.0,8666.5
71,9280,1,163.0,8872.5
71,9280,2,165.0,8749.5
71,9280,3,170.0,8729.0
71,9280,4,172.0,8703.5
71,9280,5,175.0,8666.5
72,9410,1,163.0,8872.5
72,9410,2,165.0,8749.5
72,9410,3,170.0,8729.0
72,9410,4,172.0,8703.5
72,9410,5,175.0,8666.5
73,9540,1,163.0,8737.5
73,9540,2,167.0,8671.0
73,9540,3,175.0,8666.5
74,9670,1,163.0,8737.5
74,9670,2,167.0,8671.0
74,9670,3,175.0,8666.5
75,9800,1,160.0,8721.5
75,9800,2,166.0,8662.0
76,9930,1,160.0,8721.5
76,9930,2,166.0,8662.0
77,10060,1,160.0,8721.5
77,10060,2,165.0,8655.0
77,10060,3,171.0,8639.0
78,10190,1,160.0,8721.5
78,10190,2,163.0,8643.0
78,10190,3,171.0,8639.0
79,10320,1,160.0,8721.5
79,10320,2,163.0,8643.0
79,10320,3,171.0,8639.0
80,10450,1,160.0,8721.5
80,10450,2,163.0,8643.0
80,10450,3,169.0,8629.0
81,10580,1,160.0,8721.5
81,10580,2,163.0,8643.0
81,10580,3,169.0,8629.0
82,10710,1,160.0,8721.5
82,10710,2,163.0,8643.0
82,10710,3,169.0,8629.0
83,10840,1,160.0,8719.5
83,10840,2,163.0,8643.0
83,10840,3,169.0,8629.0
84,10970,1,160.0,8719.5
84,10970,2,163.0,8643.0
84,10970,3,169.0,8629.0
85,11100,1,160.0,8719.5
85,11100,2,163.0,8643.0
85,11100,3,169.0,8629.0
86,11230,1,160.0,8719.5
86,11230,2,163.0,8643.0
86,11230,3,169.0,8629.0
86,11230,4,177.0,8603.0
87,11360,1,160.0,8719.5
87,11360,2,163.0,8643.0
87,11360,3,169.0,8629.0
87,11360,4,177.0,8603.0
88,11490,1,160.0,8719.5
88,11490,2,163.0,8643.0
88,11490,3,169.0,8627.0
88,11490,4,177.0,8603.0
89,11620,1,160.0,8719.5
89,11620,2,163.0,8643.0
89,11620,3,169.0,8627.0
89,11620,4,171.0,8617.0
89,11620,5,177.0,8603.0
90,11750,1,160.0,8719.5
90,11750,2,163.0,8643.0
90,11750,3,169.0,8627.0
90,11750,4,171.0,8617.0
90,11750,5,177.0,8603.0
91,11880,1,160.0,8719.5
91,11880,2,163.0,8643.0
91,11880,3,169.0,8627.0
91,11880,4,171.0,8617.0
91,11880,5,177.0,8603.0
92,12010,1,160.0,8719.5
92,12010,2,163.0,8643.0
92,12010,3,169.0,8627.0
92,12010,4,171.0,8617.0
92,12010,5,177.0,8603.0
93,12140,1,160.0,8719.5
93,12140,2,163.0,8643.0
93,12140,3,169.0,8627.0
93,12140,4,171.0,8617.0
93,12140,5,177.0,8598.5
94,12270,1,160.0,8719.5
94,12270,2,163.0,8643.0
94,12270,3,169.0,8627.0
94,12270,4,171.0,8617.0
94,12270,5,177.0,8598.5
95,12400,1,160.0,8719.5
95,12400,2,163.0,8643.0
95,12400,3,169.0,8627.0
95,12400,4,171.0,8617.0
95,12400,5,177.0,8598.5
96,12530,1,160.0,8717.0
96,12530,2,163.0,8643.0
96,12530,3,169.0,8605.0
96,12530,4,177.0,8598.5
97,12660,1,160.0,8717.0
97,12660,2,163.0,8643.0
97,12660,3,169.0,8605.0
97,12660,4,177.0,8598.5
98,12790,1,160.0,8717.0
98,12790,2,163.0,8643.0
98,12790,3,169.0,8605.0
98,12790,4,177.0,8598.5
99,12920,1,160.0,8717.0
99,12920,2,163.0,8643.0
99,12920,3,169.0,8605.0
99,12920,4,177.0,8598.5
100,13050,1,160.0,8717.0
100,13050,2,162.0,8637.0
100,13050,3,169.0,8605.0
100,13050,4,177.0,8598.5
101,13180,1,160.0,8717.0
101,13180,2,162.0,8637.0
101,13180,3,169.0,8551.0
102,13310,1,160.0,8717.0
102,13310,2,162.0,8637.0
102,13310,3,169.0,8551.0
103,13440,1,160.0,8717.0
103,13440,2,162.0,8637.0
103,13440,3,168.0,8599.0
103,13440,4,169.0,8551.0
104,13570,1,160.0,8643.5
104,13570,2,162.0,8637.0
104,13570,3,168.0,8599.0
104,13570,4,169.0,8551.0
105,13700,1,160.0,8643.5
105,13700,2,162.0,8637.0
105,13700,3,168.0,8599.0
105,13700,4,169.0,8551.0
106,13830,1,160.0,8643.5
106,13830,2,162.0,8637.0
106,13830,3,163.0,8605.5
106,13830,4,168.0,8599.0
106,13830,5,169.0,8551.0
107,13960,1,160.0,8643.5
107,13960,2,162.0,8637.0
107,13960,3,163.0,8605.5
107,13960,4,168.0,8599.0
107,13960,5,169.0,8551.0
108,14090,1,160.0,8643.5
108,14090,2,162.0,8637.0
108,14090,3,163.0,8605.5
108,14090,4,168.0,8599.0
108,14090,5,169.0,8551.0
109,14220,1,160.0,8643.5
109,14220,2,162.0,8636.0
109,14220,3,163.0,8605.5
109,14220,4,168.0,8599.0
109,14220,5,169.0,8551.0
110,14350,1,160.0,8643.5
110,14350,2,162.0,8636.0
110,14350,3,163.0,8605.5
110,14350,4,168.0,8599.0
110,14350,5,169.0,8551.0
