generation,fe,point_id,makespan,energy
38,4990,5,186.0,8824.5
39,5120,1,172.0,8945.0
39,5120,2,176.0,8787.0
40,5250,1,172.0,8945.0
40,5250,2,176.0,8787.0
41,5380,1,172.0,8945.0
41,5380,2,174.0,8911.5
41,5380,3,176.0,8787.0
42,5510,1,169.0,8928.5
42,5510,2,174.0,8911.5
42,5510,3,176.0,8787.0
43,5640,1,169.0,8928.5
43,5640,2,173.0,8907.5
43,5640,3,176.0,8787.0
44,5770,1,169.0,8928.5
44,5770,2,172.0,8811.5
44,5770,3,176.0,8787.0
44,5770,4,178.0,8774.5
45,5900,1,169.0,8928.5
45,5900,2,170.0,8747.0
46,6030,1,169.0,8928.5
46,6030,2,170.0,8747.0
47,6160,1,168.0,8782.0
47,6160,2,170.0,8747.0
48,6290,1,168.0,8780.0
48,6290,2,170.0,8747.0
49,6420,1,168.0,8780.0
49,6420,2,170.0,8747.0
50,6550,1,168.0,8780.0
50,6550,2,170.0,8747.0
51,6680,1,168.0,8780.0
51,6680,2,170.0,8747.0
52,6810,1,168.0,8780.0
52,6810,2,170.0,8747.0
53,6940,1,167.0,8774.0
53,6940,2,170.0,8747.0
54,7070,1,167.0,8774.0
54,7070,2,170.0,8747.0
55,7200,1,167.0,8773.0
55,7200,2,169.0,8743.0
56,7330,1,167.0,8773.0
56,7330,2,169.0,8743.0
57,7460,1,167.0,8773.0
57,7460,2,169.0,8743.0
58,7590,1,167.0,8773.0
58,7590,2,169.0,8743.0
59,7720,1,167.0,8773.0
59,7720,2,169.0,8743.0
60,7850,1,166.0,8770.0
60,7850,2,169.0,8743.0
61,7980,1,165.0,8763.5
61,7980,2,169.0,8743.0
62,8110,1,165.0,8763.5
62,8110,2,169.0,8740.5
63,8240,1,165.0,8763.5
63,8240,2,168.0,8739.5
64,8370,1,165.0,8763.5
64,8370,2,168.0,8739.5
64,8370,3,173.0,8722.5
65,8500,1,165.0,8763.5
65,8500,2,168.0,8739.5
65,8500,3,173.0,8722.5
66,8630,1,165.0,8763.5
66,8630,2,168.0,8739.5
66,8630,3,173.0,8722.5
66,8630,4,175.0,8687.0
67,8760,1,165.0,8718.5
67,8760,2,175.0,8687.0
68,8890,1,165.0,8718.5
68,8890,2,171.0,8706.5
68,8890,3,173.0,8676.0
69,9020,1,164.0,8760.5
69,9020,2,165.0,8718.5
69,9020,3,171.0,8706.5
69,9020,4,173.0,8676.0
70,9150,1,160.0,8733.5
70,9150,2,165.0,8718.5
70,9150,3,169.0,8643.5
71,9280,1,160.0,8732.0
71,9280,2,165.0,8718.5
71,9280,3,168.0,8640.0
72,9410,1,160.0,8732.0
72,9410,2,165.0,8718.5
72,9410,3,168.0,8640.0
73,9540,1,160.0,8732.0
73,9540,2,165.0,8718.5
73,9540,3,168.0,8640.0
74,9670,1,160.0,8732.0
74,9670,2,164.0,8712.5
74,9670,3,168.0,8640.0
75,9800,1,160.0,8732.0
75,9800,2,164.0,8712.5
75,9800,3,165.0,8667.5
75,9800,4,168.0,8640.0
76,9930,1,160.0,8732.0
76,9930,2,164.0,8712.5
76,9930,3,165.0,8667.5
76,9930,4,168.0,8640.0
77,10060,1,160.0,8732.0
77,10060,2,164.0,8712.5
77,10060,3,165.0,8667.5
77,10060,4,168.0,8640.0
78,10190,1,160.0,8732.0
78,10190,2,161.0,8640.5
78,10190,3,168.0,8640.0
79,10320,1,160.0,8732.0
79,10320,2,161.0,8640.5
79,10320,3,168.0,8640.0
80,10450,1,160.0,8732.0
80,10450,2,161.0,8640.5
80,10450,3,168.0,8640.0
81,10580,1,160.0,8732.0
81,10580,2,161.0,8640.5
81,10580,3,168.0,8640.0
82,10710,1,160.0,8732.0
82,10710,2,161.0,8640.5
82,10710,3,168.0,8640.0
83,10840,1,160.0,8732.0
83,10840,2,161.0,8640.5
83,10840,3,168.0,8640.0
84,10970,1,160.0,8732.0
84,10970,2,161.0,8640.5
84,10970,3,168.0,8640.0
85,11100,1,159.0,8721.5
85,11100,2,161.0,8640.5
85,11100,3,168.0,8640.0
86,11230,1,159.0,8721.5
86,11230,2,161.0,8640.5
86,11230,3,168.0,8640.0
87,11360,1,159.0,8721.5
87,11360,2,161.0,8640.5
87,11360,3,168.0,8639.0
88,11490,1,159.0,8721.5
88,11490,2,161.0,8640.5
88,11490,3,168.0,8639.0
89,11620,1,159.0,8721.5
89,11620,2,161.0,8640.5
89,11620,3,168.0,8639.0
90,11750,1,159.0,8721.5
90,11750,2,161.0,8640.5
90,11750,3,168.0,8639.0
91,11880,1,159.0,8721.5
91,11880,2,161.0,8640.5
91,11880,3,168.0,8639.0
92,12010,1,159.0,8721.5
92,12010,2,161.0,8640.5
92,12010,3,168.0,8639.0
93,12140,1,159.0,8719.5
93,12140,2,161.0,8640.5
93,12140,3,168.0,8636.0
94,12270,1,159.0,8719.5
94,12270,2,161.0,8640.5
94,12270,3,168.0,8636.0
95,12400,1,159.0,8719.5
95,12400,2,161.0,8640.5
95,12400,3,168.0,8636.0
96,12530,1,159.0,8719.5
96,12530,2,161.0,8640.5
96,12530,3,168.0,8636.0
97,12660,1,159.0,8719.5
97,12660,2,161.0,8640.5
97,12660,3,168.0,8636.0
98,12790,1,159.0,8719.5
98,12790,2,161.0,8640.5
98,12790,3,168.0,8636.0
99,12920,1,159.0,8719.5
99,12920,2,161.0,8640.5
99,12920,3,168.0,8636.0
100,13050,1,159.0,8719.5
100,13050,2,161.0,8640.5
100,13050,3,168.0,8636.0
101,13180,1,159.0,8719.5
101,13180,2,161.0,8640.5
101,13180,3,167.0,8630.0
102,13310,1,159.0,8719.5
102,13310,2,161.0,8640.5
102,13310,3,167.0,8630.0
103,13440,1,159.0,8719.5
103,13440,2,161.0,8640.5
103,13440,3,167.0,8630.0
104,13570,1,159.0,8719.5
104,13570,2,161.0,8640.5
104,13570,3,167.0,8630.0
105,13700,1,159.0,8719.5
105,13700,2,161.0,8640.5
105,13700,3,167.0,8630.0
106,13830,1,159.0,8719.5
106,13830,2,161.0,8640.5
106,13830,3,167.0,8630.0
107,13960,1,159.0,8719.5
107,13960,2,161.0,8640.5
107,13960,3,167.0,8630.0
108,14090,1,159.0,8719.5
108,14090,2,161.0,8640.5
108,14090,3,167.0,8630.0
109,14220,1,159.0,8719.5
109,14220,2,161.0,8640.5
109,14220,3,167.0,8630.0
110,14350,1,159.0,8719.5
110,14350,2,161.0,8640.5
110,14350,3,167.0,8630.0
111,14480,1,159.0,8719.5
111,14480,2,161.0,8640.5
111,14480,3,167.0,8630.0
112,14610,1,159.0,8719.5
112,14610,2,161.0,8640.5
112,14610,3,166.0,8627.0
113,14740,1,159.0,8719.5
113,14740,2,161.0,8640.5
113,14740,3,166.0,8627.0
114,14870,1,159.0,8719.5
114,14870,2,161.0,8640.5
114,14870,3,166.0,8627.0
115,15000,1,159.0,8719.5
115,15000,2,161.0,8640.5
115,15000,3,166.0,8627.0
116,15130,1,159.0,8719.5
116,15130,2,161.0,8640.5
116,15130,3,166.0,8627.0
117,15260,1,159.0,8719.5
117,15260,2,161.0,8640.5
117,15260,3,166.0,8627.0
118,15390,1,159.0,8719.5
118,15390,2,161.0,8640.5
118,15390,3,166.0,8627.0
119,15520,1,157.0,8708.5
119,15520,2,161.0,8640.5
119,15520,3,166.0,8627.0
120,15650,1,157.0,8708.5
120,15650,2,161.0,8640.5
120,15650,3,166.0,8627.0
121,15780,1,157.0,8708.5
121,15780,2,161.0,8640.5
121,15780,3,166.0,8627.0
122,15910,1,157.0,8708.5
122,15910,2,161.0,8640.5
122,15910,3,166.0,8627.0
123,16040,1,157.0,8708.5
123,16040,2,161.0,8640.5
123,16040,3,166.0,8627.0
124,16170,1,157.0,8708.5
124,16170,2,161.0,8640.5
124,16170,3,166.0,8627.0
125,16300,1,157.0,8708.5
125,16300,2,161.0,8640.5
125,16300,3,166.0,8627.0
126,16430,1,157.0,8708.5
126,16430,2,161.0,8640.5
126,16430,3,166.0,8627.0
127,16560,1,157.0,8708.5
127,16560,2,160.0,8634.5
127,16560,3,166.0,8627.0
128,16690,1,157.0,8708.5
128,16690,2,160.0,8634.5
128,16690,3,166.0,8627.0
129,16820,1,157.0,8708.5
129,16820,2,160.0,8634.5
129,16820,3,164.0,8610.0
130,16950,1,157.0,8708.5
130,16950,2,160.0,8634.5
130,16950,3,164.0,8610.0
131,17080,1,157.0,8708.5
131,17080,2,160.0,8634.5
131,17080,3,164.0,8610.0
132,17210,1,157.0,8708.5
132,17210,2,160.0,8634.5
132,17210,3,164.0,8610.0
133,17340,1,157.0,8708.5
133,17340,2,160.0,8634.5
133,17340,3,164.0,8610.0
134,17470,1,157.0,8708.5
134,17470,2,160.0,8634.0
134,17470,3,164.0,8610.0
135,17600,1,157.0,8708.5
135,17600,2,160.0,8634.0
135,17600,3,164.0,8610.0
136,17730,1,157.0,8708.5
136,17730,2,160.0,8634.0
136,17730,3,164.0,8610.0
137,17860,1,157.0,8708.5
137,17860,2,160.0,8634.0
137,17860,3,164.0,8610.0
138,17990,1,157.0,8708.5
138,17990,2,160.0,8634.0
138,17990,3,164.0,8610.0
139,18120,1,157.0,8708.5
139,18120,2,160.0,8634.0
139,18120,3,164.0,8610.0
140,18250,1,157.0,8708.5
140,18250,2,160.0,8634.0
140,18250,3,164.0,8610.0
141,18380,1,157.0,8708.5
141,18380,2,160.0,8634.0
141,18380,3,164.0,8610.0
142,18510,1,157.0,8708.5
142,18510,2,160.0,8634.0
142,18510,3,164.0,8610.0
143,18640,1,157.0,8708.5
143,18640,2,160.0,8634.0
143,18640,3,164.0,8610.0
144,18770,1,157.0,8708.5
144,18770,2,160.0,8634.0
144,18770,3,164.0,8610.0
145,18900,1,156.0,8702.5
145,18900,2,160.0,8634.0
145,18900,3,164.0,8610.0
146,19030,1,156.0,8702.5
146,19030,2,160.0,8632.0
146,19030,3,164.0,8610.0
147,19160,1,156.0,8702.5
147,19160,2,159.0,8628.0
147,19160,3,164.0,8610.0
148,19290,1,156.0,8702.5
148,19290,2,159.0,8628.0
148,19290,3,162.0,8601.0
149,19420,1,156.0,8702.5
149,19420,2,159.0,8579.0
150,19550,1,156.0,8701.5
150,19550,2,159.0,8579.0
151,19680,1,156.0,8701.5
151,19680,2,159.0,8579.0
152,19810,1,155.0,8695.5
152,19810,2,159.0,8579.0
153,19940,1,155.0,8695.5
153,19940,2,159.0,8579.0
154,20070,1,155.0,8695.5
154,20070,2,159.0,8579.0
