generation,fe,point_id,makespan,energy
40,5250,4,173.0,8823.0
40,5250,5,176.0,8793.0
41,5380,1,170.0,8940.0
41,5380,2,172.0,8817.0
41,5380,3,176.0,8793.0
42,5510,1,167.0,8925.0
42,5510,2,172.0,8817.0
42,5510,3,176.0,8793.0
43,5640,1,167.0,8925.0
43,5640,2,172.0,8817.0
43,5640,3,175.0,8787.0
44,5770,1,167.0,8918.5
44,5770,2,172.0,8817.0
44,5770,3,175.0,8787.0
45,5900,1,167.0,8918.5
45,5900,2,172.0,8817.0
45,5900,3,175.0,8787.0
46,6030,1,167.0,8918.5
46,6030,2,172.0,8814.0
46,6030,3,175.0,8787.0
47,6160,1,167.0,8918.5
47,6160,2,170.0,8757.0
48,6290,1,167.0,8918.5
48,6290,2,170.0,8757.0
49,6420,1,166.0,8912.5
49,6420,2,170.0,8757.0
50,6550,1,166.0,8912.5
50,6550,2,170.0,8757.0
51,6680,1,166.0,8912.5
51,6680,2,170.0,8757.0
51,6680,3,173.0,8756.5
51,6680,4,178.0,8751.0
52,6810,1,166.0,8912.5
52,6810,2,170.0,8757.0
52,6810,3,173.0,8756.5
52,6810,4,178.0,8751.0
53,6940,1,166.0,8912.5
53,6940,2,170.0,8757.0
53,6940,3,173.0,8756.5
53,6940,4,178.0,8751.0
54,7070,1,166.0,8912.5
54,7070,2,170.0,8757.0
54,7070,3,173.0,8756.5
54,7070,4,178.0,8751.0
55,7200,1,166.0,8912.5
55,7200,2,170.0,8757.0
55,7200,3,173.0,8756.5
55,7200,4,178.0,8751.0
56,7330,1,166.0,8912.5
56,7330,2,170.0,8757.0
56,7330,3,173.0,8756.5
56,7330,4,178.0,8751.0
57,7460,1,166.0,8906.0
57,7460,2,170.0,8756.5
57,7460,3,178.0,8751.0
58,7590,1,166.0,8906.0
58,7590,2,170.0,8756.5
58,7590,3,178.0,8751.0
58,7590,4,181.0,8750.5
59,7720,1,166.0,8906.0
59,7720,2,170.0,8756.5
59,7720,3,178.0,8751.0
59,7720,4,181.0,8750.5
60,7850,1,166.0,8906.0
60,7850,2,170.0,8756.5
60,7850,3,178.0,8750.5
61,7980,1,166.0,8906.0
61,7980,2,170.0,8756.5
61,7980,3,178.0,8750.5
62,8110,1,166.0,8906.0
62,8110,2,170.0,8756.5
62,8110,3,178.0,8750.5
63,8240,1,166.0,8906.0
63,8240,2,170.0,8756.5
63,8240,3,178.0,8750.5
64,8370,1,166.0,8906.0
64,8370,2,170.0,8756.5
64,8370,3,178.0,8750.5
65,8500,1,166.0,8906.0
65,8500,2,170.0,8756.5
65,8500,3,178.0,8750.5
66,8630,1,166.0,8906.0
66,8630,2,170.0,8756.5
66,8630,3,178.0,8750.5
67,8760,1,166.0,8906.0
67,8760,2,170.0,8756.5
67,8760,3,177.0,8753.0
67,8760,4,178.0,8750.5
68,8890,1,166.0,8906.0
68,8890,2,167.0,8859.5
68,8890,3,169.0,8795.5
68,8890,4,170.0,8756.5
68,8890,5,177.0,8753.0
68,8890,6,178.0,8750.5
69,9020,1,166.0,8906.0
69,9020,2,167.0,8859.5
69,9020,3,169.0,8795.5
69,9020,4,170.0,8747.5
70,9150,1,166.0,8906.0
70,9150,2,167.0,8859.5
70,9150,3,169.0,8789.0
70,9150,4,170.0,8747.5
71,9280,1,166.0,8906.0
71,9280,2,167.0,8859.5
71,9280,3,169.0,8789.0
71,9280,4,170.0,8747.5
72,9410,1,166.0,8906.0
72,9410,2,167.0,8859.5
72,9410,3,169.0,8789.0
72,9410,4,170.0,8747.5
73,9540,1,166.0,8906.0
73,9540,2,167.0,8859.5
73,9540,3,169.0,8789.0
73,9540,4,170.0,8747.5
74,9670,1,166.0,8906.0
74,9670,2,167.0,8859.5
74,9670,3,169.0,8789.0
74,9670,4,170.0,8747.5
75,9800,1,166.0,8892.0
75,9800,2,167.0,8859.5
75,9800,3,169.0,8789.0
75,9800,4,170.0,8747.5
76,9930,1,166.0,8892.0
76,9930,2,167.0,8859.5
76,9930,3,169.0,8789.0
76,9930,4,170.0,8747.5
77,10060,1,166.0,8892.0
77,10060,2,167.0,8859.5
77,10060,3,169.0,8789.0
77,10060,4,170.0,8747.5
78,10190,1,166.0,8892.0
78,10190,2,167.0,8859.5
78,10190,3,169.0,8780.0
78,10190,4,170.0,8747.5
79,10320,1,166.0,8853.0
79,10320,2,169.0,8780.0
79,10320,3,170.0,8747.5
80,10450,1,166.0,8853.0
80,10450,2,169.0,8750.0
80,10450,3,170.0,8747.5
81,10580,1,166.0,8853.0
81,10580,2,169.0,8750.0
81,10580,3,170.0,8747.5
82,10710,1,166.0,8853.0
82,10710,2,169.0,8741.0
83,10840,1,166.0,8853.0
83,10840,2,169.0,8741.0
84,10970,1,166.0,8853.0
84,10970,2,169.0,8741.0
85,11100,1,166.0,8853.0
85,11100,2,169.0,8741.0
86,11230,1,166.0,8853.0
86,11230,2,169.0,8741.0
87,11360,1,165.0,8982.0
87,11360,2,166.0,8853.0
87,11360,3,169.0,8741.0
88,11490,1,165.0,8982.0
88,11490,2,166.0,8853.0
88,11490,3,169.0,8741.0
89,11620,1,165.0,8982.0
89,11620,2,166.0,8853.0
89,11620,3,169.0,8741.0
90,11750,1,165.0,8982.0
90,11750,2,166.0,8853.0
90,11750,3,169.0,8741.0
91,11880,1,165.0,8982.0
91,11880,2,166.0,8853.0
91,11880,3,168.0,8764.0
91,11880,4,169.0,8741.0
92,12010,1,165.0,8982.0
92,12010,2,166.0,8853.0
92,12010,3,168.0,8764.0
92,12010,4,169.0,8741.0
93,12140,1,165.0,8982.0
93,12140,2,166.0,8853.0
93,12140,3,168.0,8764.0
93,12140,4,169.0,8741.0
94,12270,1,165.0,8847.0
94,12270,2,168.0,8764.0
94,12270,3,169.0,8741.0
95,12400,1,165.0,8847.0
95,12400,2,168.0,8764.0
95,12400,3,169.0,8741.0
96,12530,1,165.0,8847.0
96,12530,2,168.0,8764.0
96,12530,3,169.0,8741.0
97,12660,1,165.0,8847.0
97,12660,2,168.0,8764.0
97,12660,3,169.0,8741.0
98,12790,1,165.0,8847.0
98,12790,2,168.0,8764.0
98,12790,3,169.0,8741.0
99,12920,1,165.0,8847.0
99,12920,2,168.0,8764.0
99,12920,3,169.0,8741.0
100,13050,1,165.0,8847.0
100,13050,2,168.0,8764.0
100,13050,3,169.0,8741.0
101,13180,1,165.0,8847.0
101,13180,2,168.0,8764.0
101,13180,3,169.0,8741.0
102,13310,1,165.0,8847.0
102,13310,2,168.0,8735.0
103,13440,1,165.0,8847.0
103,13440,2,168.0,8735.0
104,13570,1,165.0,8847.0
104,13570,2,168.0,8735.0
105,13700,1,165.0,8847.0
105,13700,2,168.0,8735.0
106,13830,1,165.0,8847.0
106,13830,2,168.0,8735.0
107,13960,1,165.0,8847.0
107,13960,2,168.0,8735.0
108,14090,1,165.0,8847.0
108,14090,2,168.0,8735.0
109,14220,1,165.0,8847.0
109,14220,2,168.0,8735.0
110,14350,1,165.0,8847.0
110,14350,2,167.0,8728.5
111,14480,1,165.0,8847.0
111,14480,2,167.0,8728.5
112,14610,1,164.0,8849.5
112,14610,2,165.0,8847.0
112,14610,3,167.0,8728.5
113,14740,1,164.0,8841.0
113,14740,2,167.0,8728.5
114,14870,1,164.0,8841.0
114,14870,2,167.0,8728.5
115,15000,1,164.0,8840.5
115,15000,2,167.0,8728.5
116,15130,1,164.0,8840.5
116,15130,2,166.0,8807.5
116,15130,3,167.0,8728.5
117,15260,1,164.0,8840.5
117,15260,2,166.0,8799.0
117,15260,3,167.0,8728.5
118,15390,1,164.0,8840.5
118,15390,2,166.0,8799.0
118,15390,3,167.0,8728.5
119,15520,1,164.0,8840.5
119,15520,2,166.0,8799.0
119,15520,3,167.0,8728.5
120,15650,1,161.0,8820.5
120,15650,2,166.0,8799.0
120,15650,3,167.0,8728.5
121,15780,1,161.0,8820.5
121,15780,2,166.0,8799.0
121,15780,3,167.0,8728.5
122,15910,1,161.0,8820.5
122,15910,2,166.0,8799.0
122,15910,3,167.0,8728.5
123,16040,1,161.0,8820.5
123,16040,2,166.0,8799.0
123,16040,3,167.0,8728.5
124,16170,1,161.0,8820.5
124,16170,2,166.0,8797.0
124,16170,3,167.0,8728.5
125,16300,1,161.0,8820.5
125,16300,2,166.0,8797.0
125,16300,3,167.0,8728.5
126,16430,1,161.0,8820.5
126,16430,2,166.0,8797.0
126,16430,3,167.0,8728.5
127,16560,1,161.0,8820.5
127,16560,2,166.0,8797.0
127,16560,3,167.0,8727.0
128,16690,1,161.0,8820.5
128,16690,2,164.0,8762.5
128,16690,3,167.0,8727.0
129,16820,1,161.0,8820.5
129,16820,2,164.0,8762.5
129,16820,3,167.0,8727.0
130,16950,1,161.0,8820.5
130,16950,2,164.0,8762.5
130,16950,3,167.0,8727.0
131,17080,1,161.0,8820.5
131,17080,2,164.0,8762.5
131,17080,3,167.0,8727.0
132,17210,1,161.0,8820.5
132,17210,2,164.0,8762.5
132,17210,3,167.0,8727.0
133,17340,1,161.0,8820.5
133,17340,2,164.0,8762.5
133,17340,3,167.0,8727.0
134,17470,1,161.0,8820.5
134,17470,2,164.0,8762.5
134,17470,3,167.0,8727.0
135,17600,1,161.0,8820.5
135,17600,2,164.0,8762.5
135,17600,3,167.0,8727.0
136,17730,1,161.0,8820.5
136,17730,2,164.0,8762.5
136,17730,3,167.0,8727.0
137,17860,1,161.0,8820.5
137,17860,2,164.0,8762.5
137,17860,3,167.0,8727.0
138,17990,1,159.0,8808.5
138,17990,2,164.0,8762.5
138,17990,3,167.0,8727.0
139,18120,1,159.0,8808.5
139,18120,2,164.0,8762.5
139,18120,3,167.0,8727.0
140,18250,1,159.0,8808.5
140,18250,2,164.0,8762.5
140,18250,3,167.0,8727.0
141,18380,1,159.0,8808.5
141,18380,2,164.0,8762.5
141,18380,3,167.0,8727.0
141,18380,4,174.0,8724.0
142,18510,1,159.0,8808.5
142,18510,2,164.0,8762.5
142,18510,3,167.0,8727.0
142,18510,4,174.0,8724.0
143,18640,1,159.0,8808.5
143,18640,2,164.0,8762.5
143,18640,3,167.0,8727.0
143,18640,4,174.0,8724.0
144,18770,1,159.0,8808.5
144,18770,2,164.0,8762.5
144,18770,3,167.0,8727.0
144,18770,4,174.0,8724.0
145,18900,1,159.0,8808.5
145,18900,2,164.0,8762.5
145,18900,3,167.0,8727.0
145,18900,4,174.0,8724.0
146,19030,1,159.0,8808.5
146,19030,2,164.0,8762.5
146,19030,3,166.0,8729.5
146,19030,4,167.0,8727.0
146,19030,5,174.0,8724.0
147,19160,1,159.0,8808.5
147,19160,2,164.0,8762.5
147,19160,3,166.0,8729.5
147,19160,4,167.0,8727.0
147,19160,5,170.0,8700.0
148,19290,1,159.0,8808.5
148,19290,2,164.0,8762.5
148,19290,3,166.0,8729.5
148,19290,4,167.0,8727.0
148,19290,5,170.0,8700.0
149,19420,1,159.0,8808.5
149,19420,2,164.0,8762.5
149,19420,3,166.0,8729.5
149,19420,4,167.0,8727.0
149,19420,5,170.0,8700.0
150,19550,1,159.0,8808.5
150,19550,2,164.0,8762.5
150,19550,3,166.0,8729.5
150,19550,4,167.0,8727.0
150,19550,5,170.0,8700.0
151,19680,1,159.0,8808.5
151,19680,2,164.0,8762.5
151,19680,3,166.0,8729.5
151,19680,4,167.0,8727.0
151,19680,5,168.0,8717.5
151,19680,6,170.0,8700.0
152,19810,1,159.0,8808.5
152,19810,2,163.0,8787.5
152,19810,3,164.0,8762.5
152,19810,4,166.0,8729.5
152,19810,5,167.0,8727.0
152,19810,6,168.0,8717.5
152,19810,7,170.0,8700.0
153,19940,1,159.0,8808.5
153,19940,2,163.0,8787.5
153,19940,3,164.0,8717.5
153,19940,4,170.0,8700.0
154,20070,1,159.0,8808.5
154,20070,2,163.0,8787.5
154,20070,3,164.0,8717.5
154,20070,4,170.0,8700.0
