generation,fe,point_id,makespan,energy
0,50,1,288.0,10637.0
0,50,2,327.0,10630.5
1,180,1,271.0,10505.5
2,310,1,271.0,10505.5
2,310,2,319.0,10465.0
2,310,3,334.0,10068.5
3,440,1,271.0,10505.5
3,440,2,281.0,10016.5
3,440,3,288.0,9926.0
4,570,1,271.0,10505.5
4,570,2,274.0,9945.0
4,570,3,275.0,9848.5
5,700,1,241.0,9666.0
6,830,1,241.0,9666.0
6,830,2,252.0,9639.5
6,830,3,253.0,9574.0
7,960,1,230.0,9494.5
7,960,2,258.0,9479.0
8,1090,1,222.0,9541.0
8,1090,2,229.0,9433.0
8,1090,3,237.0,9415.0
8,1090,4,239.0,9289.0
9,1220,1,217.0,9277.5
10,1350,1,217.0,9277.5
10,1350,2,242.0,9251.0
11,1480,1,217.0,9277.5
11,1480,2,219.0,9212.0
12,1610,1,216.0,9339.0
12,1610,2,217.0,9277.5
12,1610,3,218.0,9251.0
12,1610,4,219.0,9212.0
12,1610,5,221.0,9194.5
13,1740,1,212.0,9107.5
14,1870,1,212.0,9107.5
15,2000,1,209.0,9155.5
15,2000,2,212.0,9107.5
15,2000,3,225.0,9060.0
16,2130,1,207.0,9135.5
16,2130,2,212.0,9107.5
16,2130,3,225.0,9060.0
17,2260,1,207.0,9135.5
17,2260,2,212.0,9107.5
17,2260,3,216.0,9011.5
18,2390,1,199.0,9087.5
18,2390,2,216.0,9011.5
19,2520,1,197.0,9074.5
19,2520,2,216.0,9011.5
20,2650,1,194.0,9054.5
20,2650,2,216.0,9011.5
21,2780,1,194.0,9054.5
21,2780,2,215.0,8998.5
22,2910,1,194.0,9054.5
22,2910,2,215.0,8998.5
23,3040,1,194.0,9054.5
23,3040,2,215.0,8998.5
24,3170,1,194.0,9054.5
24,3170,2,215.0,8998.5
25,3300,1,194.0,9054.5
25,3300,2,212.0,8985.0
26,3430,1,194.0,9054.5
26,3430,2,212.0,8985.0
27,3560,1,194.0,9054.5
27,3560,2,197.0,9016.5
27,3560,3,207.0,9003.5
27,3560,4,212.0,8985.0
28,3690,1,193.0,9154.5
28,3690,2,194.0,9003.0
28,3690,3,207.0,8947.5
29,3820,1,193.0,9154.5
29,3820,2,194.0,9003.0
29,3820,3,205.0,8987.5
29,3820,4,207.0,8947.5
30,3950,1,193.0,9154.5
30,3950,2,194.0,9003.0
30,3950,3,197.0,8987.5
30,3950,4,203.0,8922.0
31,4080,1,193.0,9103.0
31,4080,2,194.0,9003.0
31,4080,3,197.0,8987.5
31,4080,4,203.0,8922.0
32,4210,1,190.0,9081.0
32,4210,2,191.0,8981.0
32,4210,3,203.0,8922.0
33,4340,1,190.0,9081.0
33,4340,2,191.0,8952.0
33,4340,3,203.0,8922.0
34,4470,1,190.0,9081.0
34,4470,2,191.0,8952.0
34,4470,3,203.0,8922.0
34,4470,4,207.0,8900.0
35,4600,1,188.0,9068.0
35,4600,2,191.0,8952.0
35,4600,3,192.0,8906.0
35,4600,4,199.0,8900.0
36,4730,1,188.0,9068.0
36,4730,2,191.0,8952.0
36,4730,3,192.0,8906.0
36,4730,4,199.0,8900.0
37,4860,1,188.0,9068.0
37,4860,2,191.0,8952.0
37,4860,3,192.0,8906.0
37,4860,4,199.0,8900.0
38,4990,1,188.0,9068.0
38,4990,2,191.0,8952.0
38,4990,3,192.0,8906.0
38,4990,4,197.0,8899.5
39,5120,1,188.0,9068.0
39,5120,2,191.0,8947.0
39,5120,3,192.0,8906.0
39,5120,4,197.0,8899.5
40,5250,1,188.0,9068.0
40,5250,2,189.0,9030.0
40,5250,3,191.0,8947.0
40,5250,4,192.0,8906.0
40,5250,5,197.0,8899.5
41,5380,1,188.0,9068.0
41,5380,2,189.0,9030.0
41,5380,3,191.0,8895.0
41,5380,4,198.0,8867.5
42,5510,1,186.0,9012.0
42,5510,2,189.0,8895.0
42,5510,3,194.0,8889.5
42,5510,4,198.0,8867.5
43,5640,1,185.0,9058.0
43,5640,2,186.0,9012.0
43,5640,3,189.0,8895.0
43,5640,4,194.0,8889.5
43,5640,5,198.0,8867.5
44,5770,1,185.0,9058.0
44,5770,2,186.0,9012.0
44,5770,3,189.0,8895.0
44,5770,4,194.0,8889.5
44,5770,5,198.0,8867.5
45,5900,1,185.0,9058.0
45,5900,2,186.0,9011.5
45,5900,3,189.0,8895.0
45,5900,4,194.0,8888.5
45,5900,5,198.0,8867.5
46,6030,1,185.0,9058.0
46,6030,2,186.0,8925.0
46,6030,3,189.0,8895.0
46,6030,4,194.0,8888.5
46,6030,5,198.0,8867.5
47,6160,1,185.0,9058.0
47,6160,2,186.0,8925.0
47,6160,3,189.0,8895.0
47,6160,4,194.0,8888.5
47,6160,5,198.0,8867.5
48,6290,1,185.0,9058.0
48,6290,2,186.0,8925.0
48,6290,3,189.0,8895.0
48,6290,4,194.0,8888.5
48,6290,5,195.0,8856.5
49,6420,1,185.0,9058.0
49,6420,2,186.0,8925.0
49,6420,3,189.0,8895.0
49,6420,4,194.0,8888.5
49,6420,5,195.0,8856.5
50,6550,1,178.0,9009.5
50,6550,2,186.0,8925.0
50,6550,3,189.0,8895.0
50,6550,4,194.0,8888.5
50,6550,5,195.0,8856.5
51,6680,1,178.0,9009.5
51,6680,2,181.0,8975.5
51,6680,3,186.0,8877.0
51,6680,4,195.0,8856.5
52,6810,1,178.0,9009.5
52,6810,2,181.0,8975.5
52,6810,3,183.0,8870.5
52,6810,4,195.0,8856.5
53,6940,1,178.0,9009.5
53,6940,2,181.0,8975.5
53,6940,3,183.0,8870.5
53,6940,4,188.0,8864.5
53,6940,5,194.0,8849.0
53,6940,6,209.0,8840.5
54,7070,1,178.0,9009.5
54,7070,2,181.0,8975.5
54,7070,3,183.0,8870.5
54,7070,4,188.0,8864.5
54,7070,5,194.0,8849.0
54,7070,6,209.0,8840.5
55,7200,1,178.0,9009.5
55,7200,2,181.0,8975.5
55,7200,3,183.0,8870.5
55,7200,4,188.0,8864.5
55,7200,5,194.0,8849.0
55,7200,6,209.0,8840.5
56,7330,1,178.0,9009.5
56,7330,2,181.0,8892.5
56,7330,3,183.0,8870.5
56,7330,4,186.0,8851.5
56,7330,5,193.0,8835.5
57,7460,1,178.0,9009.5
57,7460,2,181.0,8892.5
57,7460,3,182.0,8857.0
57,7460,4,186.0,8851.5
57,7460,5,193.0,8835.5
58,7590,1,178.0,9009.5
58,7590,2,181.0,8892.5
58,7590,3,182.0,8857.0
58,7590,4,186.0,8851.5
58,7590,5,193.0,8835.5
59,7720,1,178.0,9009.5
59,7720,2,181.0,8892.5
59,7720,3,182.0,8857.0
59,7720,4,186.0,8851.5
59,7720,5,193.0,8835.5
60,7850,1,178.0,9009.5
60,7850,2,181.0,8892.5
60,7850,3,182.0,8857.0
60,7850,4,186.0,8851.5
60,7850,5,193.0,8835.5
61,7980,1,178.0,9009.5
61,7980,2,181.0,8840.5
61,7980,3,189.0,8813.0
62,8110,1,178.0,9009.5
62,8110,2,181.0,8840.5
62,8110,3,189.0,8813.0
63,8240,1,178.0,9009.5
