generation,fe,point_id,makespan,energy
0,50,1,301.0,11198.5
0,50,2,307.0,11166.0
0,50,3,320.0,10828.0
0,50,4,330.0,10623.0
1,180,1,260.0,10765.5
1,180,2,317.0,10755.0
1,180,3,319.0,10662.0
1,180,4,325.0,10483.0
2,310,1,260.0,10765.5
2,310,2,296.0,10705.0
2,310,3,301.0,10304.5
3,440,1,246.0,10673.0
3,440,2,289.0,10252.0
3,440,3,296.0,10036.0
4,570,1,246.0,10673.0
4,570,2,286.0,10232.5
4,570,3,296.0,10036.0
5,700,1,245.0,10667.5
5,700,2,248.0,10666.5
5,700,3,252.0,10635.5
5,700,4,263.0,10261.0
5,700,5,264.0,10075.0
5,700,6,274.0,9876.0
6,830,1,236.0,10122.0
6,830,2,264.0,10075.0
6,830,3,271.0,9997.5
6,830,4,274.0,9876.0
7,960,1,236.0,10122.0
7,960,2,242.0,9997.0
7,960,3,257.0,9990.0
7,960,4,274.0,9876.0
8,1090,1,233.0,9749.5
8,1090,2,264.0,9740.5
9,1220,1,222.0,9651.0
9,1220,2,232.0,9558.0
10,1350,1,218.0,9664.5
10,1350,2,222.0,9651.0
10,1350,3,227.0,9547.5
11,1480,1,216.0,9673.5
11,1480,2,218.0,9664.5
11,1480,3,222.0,9603.0
11,1480,4,225.0,9556.0
11,1480,5,227.0,9547.5
11,1480,6,245.0,9545.0
12,1610,1,213.0,9647.5
12,1610,2,218.0,9634.5
12,1610,3,222.0,9603.0
12,1610,4,223.0,9579.0
12,1610,5,225.0,9556.0
12,1610,6,227.0,9547.5
12,1610,7,245.0,9545.0
13,1740,1,213.0,9647.5
13,1740,2,215.0,9616.5
13,1740,3,220.0,9524.5
13,1740,4,233.0,9465.5
14,1870,1,213.0,9647.5
14,1870,2,215.0,9616.5
14,1870,3,220.0,9524.5
14,1870,4,228.0,9428.0
15,2000,1,212.0,9689.5
15,2000,2,213.0,9647.5
15,2000,3,215.0,9616.5
15,2000,4,216.0,9529.0
15,2000,5,220.0,9524.5
15,2000,6,223.0,9412.5
16,2130,1,212.0,9689.5
16,2130,2,213.0,9647.5
16,2130,3,214.0,9491.5
16,2130,4,223.0,9412.5
16,2130,5,224.0,9357.5
17,2260,1,210.0,9494.0
17,2260,2,212.0,9341.0
17,2260,3,232.0,9327.0
18,2390,1,210.0,9494.0
18,2390,2,212.0,9341.0
18,2390,3,216.0,9228.5
19,2520,1,204.0,9630.5
19,2520,2,208.0,9514.0
19,2520,3,210.0,9494.0
19,2520,4,212.0,9341.0
19,2520,5,216.0,9228.5
20,2650,1,204.0,9630.5
20,2650,2,207.0,9608.5
20,2650,3,208.0,9514.0
20,2650,4,210.0,9494.0
20,2650,5,211.0,9432.0
20,2650,6,212.0,9341.0
20,2650,7,216.0,9228.5
21,2780,1,204.0,9630.5
21,2780,2,207.0,9608.5
21,2780,3,208.0,9514.0
21,2780,4,210.0,9187.5
22,2910,1,195.0,9575.5
22,2910,2,201.0,9471.0
22,2910,3,209.0,9416.5
22,2910,4,210.0,9187.5
23,3040,1,195.0,9575.5
23,3040,2,201.0,9471.0
23,3040,3,206.0,9300.0
23,3040,4,210.0,9187.5
24,3170,1,195.0,9575.5
24,3170,2,201.0,9471.0
24,3170,3,206.0,9300.0
24,3170,4,210.0,9187.5
25,3300,1,195.0,9575.5
25,3300,2,201.0,9471.0
25,3300,3,205.0,9289.0
25,3300,4,210.0,9187.5
26,3430,1,195.0,9575.5
26,3430,2,201.0,9471.0
26,3430,3,205.0,9289.0
26,3430,4,210.0,9187.5
27,3560,1,195.0,9575.5
27,3560,2,201.0,9471.0
27,3560,3,205.0,9289.0
27,3560,4,210.0,9149.5
28,3690,1,195.0,9575.5
28,3690,2,196.0,9551.0
28,3690,3,201.0,9471.0
28,3690,4,205.0,9289.0
28,3690,5,208.0,9171.5
28,3690,6,210.0,9111.0
29,3820,1,195.0,9575.5
29,3820,2,196.0,9551.0
29,3820,3,201.0,9471.0
29,3820,4,205.0,9285.5
29,3820,5,206.0,9218.5
29,3820,6,208.0,9171.5
29,3820,7,210.0,9111.0
30,3950,1,191.0,9435.5
