generation,fe,point_id,makespan,energy
65,8500,2,181.0,8956.5
65,8500,3,183.0,8913.0
65,8500,4,186.0,8857.5
65,8500,5,191.0,8832.0
66,8630,1,177.0,9026.5
66,8630,2,181.0,8956.5
66,8630,3,183.0,8913.0
66,8630,4,186.0,8857.5
66,8630,5,191.0,8832.0
67,8760,1,177.0,9026.5
67,8760,2,181.0,8956.5
67,8760,3,183.0,8913.0
67,8760,4,186.0,8857.5
67,8760,5,191.0,8832.0
68,8890,1,177.0,9026.5
68,8890,2,181.0,8956.5
68,8890,3,183.0,8913.0
68,8890,4,186.0,8857.5
68,8890,5,191.0,8832.0
69,9020,1,177.0,9026.5
69,9020,2,181.0,8956.5
69,9020,3,183.0,8913.0
69,9020,4,186.0,8856.5
69,9020,5,191.0,8832.0
70,9150,1,177.0,9026.5
70,9150,2,181.0,8956.5
70,9150,3,183.0,8913.0
70,9150,4,186.0,8856.5
70,9150,5,191.0,8832.0
71,9280,1,177.0,9026.5
71,9280,2,181.0,8956.5
71,9280,3,183.0,8913.0
71,9280,4,186.0,8856.5
71,9280,5,191.0,8832.0
72,9410,1,177.0,9026.5
72,9410,2,181.0,8956.5
72,9410,3,183.0,8913.0
72,9410,4,185.0,8850.0
72,9410,5,191.0,8832.0
73,9540,1,177.0,9026.5
73,9540,2,181.0,8956.5
73,9540,3,183.0,8913.0
73,9540,4,185.0,8850.0
73,9540,5,191.0,8832.0
74,9670,1,177.0,9026.5
74,9670,2,179.0,8943.0
74,9670,3,183.0,8913.0
74,9670,4,185.0,8850.0
74,9670,5,191.0,8828.5
75,9800,1,177.0,9026.5
75,9800,2,179.0,8943.0
75,9800,3,183.0,8913.0
75,9800,4,185.0,8850.0
75,9800,5,191.0,8828.5
76,9930,1,177.0,9026.5
76,9930,2,179.0,8943.0
76,9930,3,183.0,8913.0
76,9930,4,185.0,8850.0
76,9930,5,191.0,8828.5
77,10060,1,177.0,9026.5
77,10060,2,179.0,8943.0
77,10060,3,183.0,8913.0
77,10060,4,185.0,8850.0
77,10060,5,191.0,8828.5
78,10190,1,177.0,9026.5
78,10190,2,179.0,8943.0
78,10190,3,183.0,8913.0
78,10190,4,185.0,8850.0
78,10190,5,191.0,8828.5
79,10320,1,177.0,9026.5
79,10320,2,179.0,8943.0
79,10320,3,183.0,8913.0
79,10320,4,185.0,8850.0
79,10320,5,191.0,8828.5
80,10450,1,177.0,9024.0
80,10450,2,179.0,8943.0
80,10450,3,183.0,8913.0
80,10450,4,185.0,8850.0
80,10450,5,191.0,8828.5
81,10580,1,177.0,9024.0
81,10580,2,179.0,8943.0
81,10580,3,183.0,8913.0
81,10580,4,185.0,8845.5
81,10580,5,191.0,8828.5
82,10710,1,177.0,9024.0
82,10710,2,179.0,8943.0
82,10710,3,183.0,8912.0
82,10710,4,185.0,8845.5
82,10710,5,191.0,8828.5
83,10840,1,177.0,9024.0
83,10840,2,179.0,8943.0
83,10840,3,183.0,8912.0
83,10840,4,185.0,8845.5
83,10840,5,191.0,8828.5
84,10970,1,177.0,9024.0
84,10970,2,179.0,8943.0
84,10970,3,183.0,8912.0
84,10970,4,185.0,8845.5
84,10970,5,191.0,8828.5
85,11100,1,177.0,9024.0
85,11100,2,179.0,8943.0
85,11100,3,183.0,8912.0
85,11100,4,185.0,8845.5
85,11100,5,191.0,8828.5
86,11230,1,177.0,8979.0
86,11230,2,179.0,8943.0
86,11230,3,183.0,8912.0
86,11230,4,185.0,8845.5
86,11230,5,191.0,8828.5
87,11360,1,177.0,8979.0
87,11360,2,179.0,8943.0
87,11360,3,183.0,8912.0
87,11360,4,185.0,8845.5
87,11360,5,191.0,8828.5
88,11490,1,177.0,8979.0
88,11490,2,179.0,8943.0
88,11490,3,183.0,8912.0
88,11490,4,185.0,8845.5
88,11490,5,191.0,8828.5
89,11620,1,177.0,8979.0
89,11620,2,178.0,8937.0
89,11620,3,183.0,8912.0
89,11620,4,185.0,8845.5
89,11620,5,191.0,8828.5
90,11750,1,177.0,8930.0
90,11750,2,183.0,8912.0
90,11750,3,185.0,8845.5
90,11750,4,191.0,8828.5
91,11880,1,177.0,8930.0
91,11880,2,183.0,8912.0
91,11880,3,185.0,8845.5
91,11880,4,191.0,8828.5
92,12010,1,177.0,8930.0
92,12010,2,183.0,8912.0
92,12010,3,185.0,8845.5
92,12010,4,191.0,8828.5
93,12140,1,177.0,8930.0
93,12140,2,183.0,8912.0
93,12140,3,185.0,8845.5
93,12140,4,191.0,8828.5
94,12270,1,177.0,8930.0
94,12270,2,183.0,8912.0
94,12270,3,184.0,8836.0
94,12270,4,191.0,8825.0
95,12400,1,177.0,8930.0
95,12400,2,183.0,8912.0
95,12400,3,184.0,8836.0
95,12400,4,191.0,8825.0
96,12530,1,177.0,8930.0
96,12530,2,183.0,8912.0
96,12530,3,184.0,8836.0
96,12530,4,191.0,8825.0
97,12660,1,177.0,8927.0
97,12660,2,183.0,8912.0
97,12660,3,184.0,8836.0
97,12660,4,191.0,8825.0
98,12790,1,177.0,8873.0
98,12790,2,184.0,8836.0
98,12790,3,191.0,8825.0
99,12920,1,177.0,8873.0
99,12920,2,184.0,8836.0
99,12920,3,191.0,8825.0
100,13050,1,177.0,8873.0
100,13050,2,184.0,8836.0
100,13050,3,187.0,8800.0
101,13180,1,177.0,8873.0
101,13180,2,184.0,8836.0
101,13180,3,187.0,8800.0
102,13310,1,177.0,8873.0
102,13310,2,183.0,8830.0
102,13310,3,186.0,8800.5
102,13310,4,187.0,8800.0
103,13440,1,177.0,8873.0
103,13440,2,183.0,8830.0
103,13440,3,186.0,8794.0
104,13570,1,176.0,8865.5
104,13570,2,183.0,8830.0
104,13570,3,186.0,8794.0
105,13700,1,176.0,8865.5
105,13700,2,183.0,8830.0
105,13700,3,186.0,8794.0
106,13830,1,176.0,8865.5
106,13830,2,183.0,8830.0
106,13830,3,186.0,8794.0
107,13960,1,176.0,8865.5
107,13960,2,183.0,8830.0
107,13960,3,186.0,8794.0
108,14090,1,176.0,8865.5
108,14090,2,182.0,8770.0
109,14220,1,176.0,8865.5
109,14220,2,182.0,8770.0
110,14350,1,176.0,8865.5
110,14350,2,182.0,8770.0
111,14480,1,176.0,8864.5
111,14480,2,182.0,8770.0
112,14610,1,176.0,8864.5
112,14610,2,182.0,8770.0
113,14740,1,176.0,8864.5
113,14740,2,182.0,8770.0
114,14870,1,176.0,8864.5
114,14870,2,182.0,8770.0
115,15000,1,176.0,8864.5
115,15000,2,177.0,8736.5
116,15130,1,176.0,8864.5
116,15130,2,177.0,8736.5
117,15260,1,176.0,8864.5
117,15260,2,177.0,8736.5
118,15390,1,176.0,8864.5
118,15390,2,177.0,8736.5
119,15520,1,176.0,8864.5
119,15520,2,177.0,8736.5
120,15650,1,176.0,8864.5
120,15650,2,177.0,8736.5
121,15780,1,176.0,8864.5
121,15780,2,177.0,8736.5
122,15910,1,176.0,8864.5
122,15910,2,177.0,8736.5
123,16040,1,176.0,8864.5
123,16040,2,177.0,8736.5
124,16170,1,175.0,8906.5
124,16170,2,176.0,8864.5
124,16170,3,177.0,8736.5
125,16300,1,175.0,8906.5
125,16300,2,176.0,8864.5
125,16300,3,177.0,8736.5
126,16430,1,175.0,8906.5
126,16430,2,176.0,8864.5
126,16430,3,177.0,8736.5
127,16560,1,175.0,8906.5
127,16560,2,176.0,8784.5
127,16560,3,177.0,8736.5
128,16690,1,174.0,8820.5
128,16690,2,176.0,8784.5
128,16690,3,177.0,8736.5
129,16820,1,174.0,8820.5
129,16820,2,176.0,8784.5
129,16820,3,177.0,8736.5
130,16950,1,174.0,8820.5
130,16950,2,176.0,8784.5
130,16950,3,177.0,8736.5
131,17080,1,174.0,8820.5
131,17080,2,176.0,8784.5
131,17080,3,177.0,8736.5
132,17210,1,174.0,8820.5
132,17210,2,176.0,8784.5
132,17210,3,177.0,8736.5
133,17340,1,174.0,8820.5
133,17340,2,176.0,8784.5
133,17340,3,177.0,8736.5
134,17470,1,174.0,8820.5
134,17470,2,176.0,8784.5
134,17470,3,177.0,8736.5
135,17600,1,171.0,8752.0
135,17600,2,177.0,8736.5
136,17730,1,171.0,8752.0
136,17730,2,177.0,8736.5
137,17860,1,171.0,8752.0
137,17860,2,177.0,8736.5
138,17990,1,171.0,8752.0
138,17990,2,177.0,8736.5
139,18120,1,171.0,8752.0
139,18120,2,177.0,8736.5
140,18250,1,171.0,8752.0
140,18250,2,177.0,8736.5
141,18380,1,171.0,8752.0
141,18380,2,177.0,8736.5
142,18510,1,171.0,8752.0
142,18510,2,177.0,8736.5
143,18640,1,171.0,8752.0
143,18640,2,177.0,8736.5
144,18770,1,171.0,8752.0
144,18770,2,177.0,8736.5
145,18900,1,171.0,8752.0
145,18900,2,177.0,8736.5
146,19030,1,171.0,8752.0
146,19030,2,177.0,8736.5
147,19160,1,171.0,8752.0
147,19160,2,177.0,8736.5
148,19290,1,171.0,8752.0
148,19290,2,177.0,8735.5
149,19420,1,171.0,8752.0
149,19420,2,177.0,8735.5
150,19550,1,171.0,8749.5
150,19550,2,177.0,8735.5
151,19680,1,171.0,8749.5
151,19680,2,177.0,8735.5
152,19810,1,171.0,8749.5
152,19810,2,177.0,8735.5
153,19940,1,171.0,8749.5
153,19940,2,177.0,8735.5
154,20070,1,171.0,8749.5
154,20070,2,177.0,8735.5
