generation,fe,point_id,makespan,energy
88,11490,1,166.0,8798.5
88,11490,2,170.0,8786.5
88,11490,3,173.0,8778.0
88,11490,4,174.0,8766.0
89,11620,1,166.0,8798.5
89,11620,2,169.0,8756.0
90,11750,1,166.0,8796.0
90,11750,2,167.0,8770.5
90,11750,3,169.0,8756.0
91,11880,1,166.0,8796.0
91,11880,2,167.0,8770.5
91,11880,3,169.0,8756.0
92,12010,1,166.0,8796.0
92,12010,2,167.0,8770.5
92,12010,3,169.0,8756.0
93,12140,1,166.0,8796.0
93,12140,2,167.0,8770.5
93,12140,3,169.0,8756.0
94,12270,1,165.0,8729.5
95,12400,1,165.0,8729.5
96,12530,1,165.0,8729.5
97,12660,1,164.0,8752.0
97,12660,2,165.0,8729.5
98,12790,1,164.0,8752.0
98,12790,2,165.0,8729.5
99,12920,1,164.0,8752.0
99,12920,2,165.0,8729.5
100,13050,1,164.0,8752.0
100,13050,2,165.0,8729.5
101,13180,1,164.0,8752.0
101,13180,2,165.0,8729.5
102,13310,1,164.0,8752.0
102,13310,2,165.0,8727.0
103,13440,1,164.0,8752.0
103,13440,2,165.0,8727.0
104,13570,1,164.0,8752.0
104,13570,2,165.0,8727.0
105,13700,1,163.0,8746.0
105,13700,2,165.0,8727.0
106,13830,1,163.0,8746.0
106,13830,2,165.0,8727.0
107,13960,1,163.0,8746.0
107,13960,2,164.0,8723.5
108,14090,1,163.0,8746.0
108,14090,2,164.0,8723.5
109,14220,1,163.0,8746.0
109,14220,2,164.0,8723.5
110,14350,1,163.0,8746.0
110,14350,2,164.0,8721.0
111,14480,1,163.0,8746.0
111,14480,2,164.0,8721.0
112,14610,1,163.0,8743.5
112,14610,2,164.0,8721.0
113,14740,1,163.0,8743.5
113,14740,2,164.0,8721.0
114,14870,1,163.0,8743.5
114,14870,2,164.0,8721.0
115,15000,1,163.0,8743.5
115,15000,2,164.0,8721.0
116,15130,1,163.0,8743.5
116,15130,2,164.0,8721.0
117,15260,1,163.0,8743.5
117,15260,2,164.0,8721.0
118,15390,1,163.0,8743.5
118,15390,2,164.0,8721.0
119,15520,1,163.0,8743.5
119,15520,2,164.0,8721.0
120,15650,1,163.0,8743.5
120,15650,2,164.0,8721.0
121,15780,1,163.0,8743.5
121,15780,2,164.0,8721.0
122,15910,1,163.0,8741.0
122,15910,2,164.0,8721.0
123,16040,1,163.0,8741.0
123,16040,2,164.0,8721.0
124,16170,1,163.0,8741.0
124,16170,2,164.0,8721.0
125,16300,1,163.0,8741.0
125,16300,2,164.0,8721.0
126,16430,1,163.0,8741.0
126,16430,2,164.0,8721.0
127,16560,1,163.0,8739.0
127,16560,2,164.0,8721.0
128,16690,1,163.0,8739.0
128,16690,2,164.0,8721.0
129,16820,1,163.0,8739.0
129,16820,2,164.0,8721.0
130,16950,1,163.0,8739.0
130,16950,2,164.0,8721.0
131,17080,1,163.0,8739.0
131,17080,2,164.0,8721.0
132,17210,1,163.0,8714.5
133,17340,1,163.0,8714.5
134,17470,1,163.0,8714.5
135,17600,1,163.0,8714.5
136,17730,1,163.0,8714.5
137,17860,1,163.0,8714.5
138,17990,1,163.0,8714.5
139,18120,1,163.0,8714.5
140,18250,1,163.0,8714.5
141,18380,1,163.0,8714.5
142,18510,1,163.0,8714.5
143,18640,1,163.0,8714.5
144,18770,1,163.0,8714.5
145,18900,1,163.0,8714.5
146,19030,1,163.0,8714.5
147,19160,1,163.0,8714.5
148,19290,1,163.0,8714.5
148,19290,2,169.0,8705.5
149,19420,1,163.0,8714.5
149,19420,2,169.0,8705.5
150,19550,1,163.0,8714.5
150,19550,2,169.0,8705.5
151,19680,1,163.0,8714.5
151,19680,2,169.0,8705.5
152,19810,1,163.0,8714.5
152,19810,2,169.0,8705.5
153,19940,1,163.0,8714.5
153,19940,2,169.0,8705.5
154,20070,1,163.0,8714.5
154,20070,2,169.0,8705.5
