generation,fe,point_id,makespan,energy
40,5250,4,196.0,9234.0
40,5250,5,198.0,9228.5
40,5250,6,200.0,9186.0
40,5250,7,202.0,9182.0
40,5250,8,204.0,9175.0
41,5380,1,192.0,9342.5
41,5380,2,193.0,9303.5
41,5380,3,194.0,9263.5
41,5380,4,196.0,9234.0
41,5380,5,198.0,9228.5
41,5380,6,200.0,9186.0
41,5380,7,202.0,9182.0
41,5380,8,204.0,9175.0
42,5510,1,192.0,9342.5
42,5510,2,193.0,9303.5
42,5510,3,194.0,9263.5
42,5510,4,196.0,9234.0
42,5510,5,198.0,9228.5
42,5510,6,200.0,9186.0
42,5510,7,202.0,9182.0
42,5510,8,203.0,9179.0
42,5510,9,204.0,9169.0
43,5640,1,192.0,9342.5
43,5640,2,193.0,9303.5
43,5640,3,194.0,9231.0
43,5640,4,198.0,9228.5
43,5640,5,200.0,9186.0
43,5640,6,202.0,9182.0
43,5640,7,203.0,9179.0
43,5640,8,204.0,9169.0
44,5770,1,192.0,9288.5
44,5770,2,194.0,9231.0
44,5770,3,198.0,9228.5
44,5770,4,200.0,9186.0
44,5770,5,202.0,9182.0
44,5770,6,203.0,9179.0
44,5770,7,204.0,9169.0
45,5900,1,192.0,9288.5
45,5900,2,194.0,9231.0
45,5900,3,198.0,9228.5
45,5900,4,200.0,9186.0
45,5900,5,202.0,9182.0
45,5900,6,203.0,9179.0
45,5900,7,204.0,9169.0
46,6030,1,192.0,9288.5
46,6030,2,194.0,9231.0
46,6030,3,198.0,9228.5
46,6030,4,200.0,9186.0
46,6030,5,202.0,9182.0
46,6030,6,203.0,9179.0
46,6030,7,204.0,9169.0
47,6160,1,191.0,9081.0
48,6290,1,191.0,9081.0
49,6420,1,191.0,9081.0
49,6420,2,212.0,9042.0
50,6550,1,191.0,9081.0
50,6550,2,193.0,9048.5
50,6550,3,208.0,8957.0
51,6680,1,191.0,9081.0
51,6680,2,193.0,9048.5
51,6680,3,201.0,8940.0
52,6810,1,191.0,9081.0
52,6810,2,193.0,9048.5
52,6810,3,197.0,8948.0
52,6810,4,201.0,8940.0
53,6940,1,191.0,9081.0
53,6940,2,193.0,9048.5
53,6940,3,195.0,8935.0
54,7070,1,191.0,9081.0
54,7070,2,193.0,9048.5
54,7070,3,195.0,8935.0
54,7070,4,198.0,8888.5
55,7200,1,189.0,9031.0
55,7200,2,191.0,8871.5
55,7200,3,193.0,8830.5
56,7330,1,189.0,9031.0
56,7330,2,191.0,8871.5
56,7330,3,193.0,8830.5
57,7460,1,189.0,9031.0
57,7460,2,191.0,8871.5
57,7460,3,193.0,8830.5
58,7590,1,189.0,9031.0
58,7590,2,191.0,8871.5
58,7590,3,193.0,8830.5
59,7720,1,189.0,9031.0
59,7720,2,190.0,8865.5
59,7720,3,191.0,8834.0
59,7720,4,193.0,8830.5
60,7850,1,189.0,9031.0
60,7850,2,190.0,8865.5
60,7850,3,191.0,8834.0
60,7850,4,193.0,8830.5
61,7980,1,189.0,9031.0
61,7980,2,190.0,8865.5
61,7980,3,191.0,8834.0
61,7980,4,193.0,8830.5
61,7980,5,194.0,8829.0
62,8110,1,189.0,9031.0
62,8110,2,190.0,8828.0
63,8240,1,189.0,9031.0
63,8240,2,190.0,8828.0
64,8370,1,186.0,9067.5
64,8370,2,189.0,9031.0
64,8370,3,190.0,8828.0
65,8500,1,186.0,9067.5
65,8500,2,189.0,9031.0
65,8500,3,190.0,8828.0
66,8630,1,186.0,9067.5
66,8630,2,189.0,9031.0
66,8630,3,190.0,8828.0
67,8760,1,186.0,9067.5
67,8760,2,189.0,9031.0
67,8760,3,190.0,8828.0
68,8890,1,186.0,9067.5
68,8890,2,189.0,9031.0
68,8890,3,190.0,8828.0
69,9020,1,186.0,9067.5
69,9020,2,189.0,9031.0
69,9020,3,190.0,8828.0
70,9150,1,186.0,9067.5
70,9150,2,189.0,9031.0
70,9150,3,190.0,8828.0
71,9280,1,186.0,9067.5
71,9280,2,189.0,9031.0
71,9280,3,190.0,8828.0
72,9410,1,186.0,9067.5
72,9410,2,189.0,9031.0
72,9410,3,190.0,8828.0
73,9540,1,186.0,9067.5
73,9540,2,189.0,9031.0
73,9540,3,190.0,8828.0
74,9670,1,185.0,9109.0
74,9670,2,186.0,9067.5
74,9670,3,189.0,9031.0
74,9670,4,190.0,8828.0
75,9800,1,185.0,9109.0
75,9800,2,186.0,9067.5
75,9800,3,189.0,9031.0
75,9800,4,190.0,8828.0
76,9930,1,185.0,9109.0
76,9930,2,186.0,9067.5
76,9930,3,189.0,9031.0
76,9930,4,190.0,8828.0
77,10060,1,185.0,9109.0
77,10060,2,186.0,9067.5
77,10060,3,189.0,9031.0
77,10060,4,190.0,8828.0
78,10190,1,185.0,9109.0
78,10190,2,186.0,9067.5
78,10190,3,189.0,9031.0
78,10190,4,190.0,8828.0
79,10320,1,185.0,9109.0
79,10320,2,186.0,9067.5
79,10320,3,189.0,9031.0
79,10320,4,190.0,8828.0
80,10450,1,184.0,8848.5
80,10450,2,190.0,8828.0
81,10580,1,184.0,8848.5
81,10580,2,188.0,8816.0
82,10710,1,184.0,8848.5
82,10710,2,188.0,8816.0
83,10840,1,184.0,8848.5
83,10840,2,188.0,8816.0
84,10970,1,184.0,8848.5
84,10970,2,188.0,8816.0
85,11100,1,182.0,8921.0
85,11100,2,183.0,8842.5
85,11100,3,187.0,8807.0
86,11230,1,182.0,8921.0
86,11230,2,183.0,8842.5
86,11230,3,187.0,8807.0
87,11360,1,181.0,8961.5
87,11360,2,182.0,8921.0
87,11360,3,183.0,8842.5
87,11360,4,187.0,8807.0
88,11490,1,179.0,8903.0
88,11490,2,181.0,8827.5
88,11490,3,187.0,8807.0
89,11620,1,179.0,8903.0
89,11620,2,181.0,8827.5
89,11620,3,187.0,8807.0
90,11750,1,179.0,8903.0
90,11750,2,181.0,8827.5
90,11750,3,187.0,8807.0
91,11880,1,179.0,8903.0
91,11880,2,181.0,8827.5
91,11880,3,185.0,8793.0
92,12010,1,179.0,8903.0
92,12010,2,181.0,8827.5
92,12010,3,185.0,8793.0
93,12140,1,179.0,8903.0
93,12140,2,181.0,8827.5
93,12140,3,185.0,8793.0
94,12270,1,177.0,8886.0
94,12270,2,181.0,8827.5
94,12270,3,185.0,8793.0
95,12400,1,177.0,8886.0
95,12400,2,181.0,8827.5
95,12400,3,185.0,8793.0
96,12530,1,177.0,8886.0
96,12530,2,179.0,8813.5
96,12530,3,185.0,8793.0
97,12660,1,177.0,8886.0
97,12660,2,179.0,8813.5
97,12660,3,185.0,8793.0
98,12790,1,177.0,8886.0
98,12790,2,179.0,8813.5
98,12790,3,185.0,8793.0
99,12920,1,177.0,8886.0
99,12920,2,179.0,8813.5
99,12920,3,185.0,8793.0
100,13050,1,177.0,8886.0
100,13050,2,179.0,8813.5
100,13050,3,185.0,8793.0
101,13180,1,177.0,8886.0
101,13180,2,179.0,8813.5
101,13180,3,185.0,8793.0
102,13310,1,177.0,8886.0
102,13310,2,179.0,8813.5
102,13310,3,183.0,8781.0
103,13440,1,177.0,8886.0
103,13440,2,178.0,8807.5
103,13440,3,183.0,8781.0
104,13570,1,177.0,8886.0
104,13570,2,178.0,8807.5
104,13570,3,183.0,8781.0
105,13700,1,176.0,8880.0
105,13700,2,178.0,8807.5
105,13700,3,183.0,8781.0
106,13830,1,176.0,8880.0
106,13830,2,178.0,8807.5
106,13830,3,183.0,8781.0
107,13960,1,176.0,8880.0
107,13960,2,178.0,8807.5
107,13960,3,183.0,8781.0
108,14090,1,176.0,8880.0
108,14090,2,178.0,8807.5
108,14090,3,183.0,8781.0
109,14220,1,176.0,8880.0
109,14220,2,178.0,8807.5
109,14220,3,183.0,8781.0
110,14350,1,176.0,8880.0
110,14350,2,178.0,8807.5
110,14350,3,183.0,8781.0
111,14480,1,176.0,8880.0
111,14480,2,178.0,8807.5
111,14480,3,183.0,8781.0
112,14610,1,176.0,8880.0
112,14610,2,178.0,8807.5
112,14610,3,183.0,8781.0
113,14740,1,176.0,8880.0
113,14740,2,178.0,8807.5
113,14740,3,183.0,8781.0
114,14870,1,176.0,8880.0
114,14870,2,178.0,8807.5
114,14870,3,183.0,8781.0
115,15000,1,176.0,8880.0
115,15000,2,178.0,8807.5
115,15000,3,183.0,8781.0
116,15130,1,176.0,8880.0
116,15130,2,178.0,8807.5
116,15130,3,183.0,8781.0
117,15260,1,176.0,8880.0
117,15260,2,178.0,8807.5
117,15260,3,183.0,8781.0
118,15390,1,176.0,8880.0
118,15390,2,178.0,8807.5
118,15390,3,183.0,8781.0
119,15520,1,176.0,8880.0
119,15520,2,178.0,8807.5
119,15520,3,183.0,8781.0
120,15650,1,176.0,8880.0
120,15650,2,178.0,8807.5
120,15650,3,183.0,8781.0
121,15780,1,176.0,8880.0
121,15780,2,178.0,8807.5
121,15780,3,183.0,8781.0
122,15910,1,176.0,8880.0
122,15910,2,177.0,8801.0
122,15910,3,183.0,8781.0
123,16040,1,176.0,8880.0
123,16040,2,177.0,8801.0
123,16040,3,183.0,8781.0
124,16170,1,176.0,8880.0
124,16170,2,177.0,8801.0
124,16170,3,183.0,8781.0
125,16300,1,176.0,8880.0
125,16300,2,177.0,8801.0
125,16300,3,183.0,8781.0
126,16430,1,176.0,8880.0
126,16430,2,177.0,8801.0
126,16430,3,183.0,8781.0
127,16560,1,176.0,8880.0
127,16560,2,177.0,8801.0
127,16560,3,183.0,8781.0
128,16690,1,175.0,8873.5
128,16690,2,177.0,8801.0
128,16690,3,183.0,8781.0
129,16820,1,175.0,8873.5
129,16820,2,177.0,8801.0
129,16820,3,182.0,8775.0
130,16950,1,175.0,8873.5
130,16950,2,177.0,8801.0
130,16950,3,182.0,8775.0
131,17080,1,175.0,8873.5
131,17080,2,177.0,8801.0
131,17080,3,182.0,8775.0
132,17210,1,175.0,8873.5
132,17210,2,177.0,8801.0
132,17210,3,182.0,8775.0
133,17340,1,175.0,8873.5
133,17340,2,177.0,8801.0
133,17340,3,182.0,8775.0
134,17470,1,175.0,8873.5
134,17470,2,177.0,8801.0
134,17470,3,182.0,8775.0
135,17600,1,175.0,8873.5
135,17600,2,177.0,8801.0
135,17600,3,182.0,8775.0
136,17730,1,175.0,8873.5
136,17730,2,177.0,8801.0
136,17730,3,182.0,8775.0
137,17860,1,175.0,8873.5
137,17860,2,177.0,8801.0
137,17860,3,182.0,8775.0
138,17990,1,175.0,8873.5
138,17990,2,177.0,8801.0
138,17990,3,182.0,8775.0
139,18120,1,175.0,8873.5
139,18120,2,177.0,8801.0
139,18120,3,182.0,8775.0
140,18250,1,175.0,8873.5
140,18250,2,177.0,8801.0
140,18250,3,182.0,8775.0
141,18380,1,175.0,8873.5
141,18380,2,177.0,8801.0
141,18380,3,182.0,8775.0
142,18510,1,175.0,8873.5
142,18510,2,177.0,8801.0
142,18510,3,182.0,8775.0
143,18640,1,175.0,8873.5
143,18640,2,177.0,8801.0
143,18640,3,182.0,8775.0
144,18770,1,175.0,8873.5
144,18770,2,177.0,8801.0
144,18770,3,182.0,8775.0
145,18900,1,175.0,8873.5
145,18900,2,177.0,8801.0
145,18900,3,182.0,8775.0
146,19030,1,175.0,8873.5
146,19030,2,177.0,8801.0
146,19030,3,182.0,8775.0
147,19160,1,175.0,8873.5
147,19160,2,177.0,8801.0
147,19160,3,182.0,8775.0
148,19290,1,175.0,8873.5
148,19290,2,177.0,8801.0
148,19290,3,182.0,8775.0
149,19420,1,175.0,8873.5
149,19420,2,177.0,8801.0
149,19420,3,182.0,8775.0
150,19550,1,175.0,8873.5
150,19550,2,177.0,8801.0
150,19550,3,182.0,8775.0
151,19680,1,175.0,8873.5
151,19680,2,177.0,8801.0
151,19680,3,182.0,8775.0
151,19680,4,188.0,8758.0
152,19810,1,175.0,8873.5
152,19810,2,177.0,8801.0
152,19810,3,182.0,8775.0
152,19810,4,188.0,8758.0
153,19940,1,175.0,8873.5
153,19940,2,177.0,8801.0
153,19940,3,182.0,8775.0
153,19940,4,188.0,8758.0
154,20070,1,175.0,8873.5
154,20070,2,177.0,8801.0
154,20070,3,182.0,8775.0
154,20070,4,188.0,8758.0
